date_mvt,nb_sales,total_revenues
2019-07-10 00:00:00.000000 UTC,243,6932.89
2019-07-11 00:00:00.000000 UTC,260,7446.8600000000006
2019-07-12 00:00:00.000000 UTC,281,6723.37
2019-07-13 00:00:00.000000 UTC,74,2024.5300000000002
2019-07-15 00:00:00.000000 UTC,334,8813.74
2019-07-16 00:00:00.000000 UTC,295,8804.4200000000019
2019-07-17 00:00:00.000000 UTC,313,9651.58
2019-07-18 00:00:00.000000 UTC,373,10290.220000000001
2019-07-19 00:00:00.000000 UTC,236,6774.97
2019-07-20 00:00:00.000000 UTC,111,3328.05
2019-07-22 00:00:00.000000 UTC,269,6216.1299999999992
2019-07-23 00:00:00.000000 UTC,265,8935.84
2019-07-24 00:00:00.000000 UTC,284,8092.6100000000006
2019-07-25 00:00:00.000000 UTC,266,6184.0599999999995
2019-07-26 00:00:00.000000 UTC,318,8138.16
2019-07-27 00:00:00.000000 UTC,97,3232.85
2019-07-29 00:00:00.000000 UTC,277,8845.04
2019-07-30 00:00:00.000000 UTC,321,8017.8
2019-07-31 00:00:00.000000 UTC,282,10144.160000000002
2019-08-01 00:00:00.000000 UTC,392,12996.978999999998
2019-08-02 00:00:00.000000 UTC,288,7322.179
2019-08-03 00:00:00.000000 UTC,123,3624.4300000000003
2019-08-05 00:00:00.000000 UTC,173,3707.1200000000008
2019-08-06 00:00:00.000000 UTC,223,8414.08
2019-08-07 00:00:00.000000 UTC,261,8836.91
2019-08-08 00:00:00.000000 UTC,236,5933.24
2019-08-09 00:00:00.000000 UTC,295,8053.8800000000019
2019-08-10 00:00:00.000000 UTC,105,2650.6499999999996
2019-08-12 00:00:00.000000 UTC,228,5719.4500000000007
2019-08-13 00:00:00.000000 UTC,257,13753.500000000002
2019-08-14 00:00:00.000000 UTC,234,6367.6999999999989
2019-08-16 00:00:00.000000 UTC,231,6116.98
2019-08-17 00:00:00.000000 UTC,100,4036.55
2019-08-19 00:00:00.000000 UTC,171,3749.02
2019-08-20 00:00:00.000000 UTC,298,7351.2900000000009
2019-08-21 00:00:00.000000 UTC,238,6725.0700000000015
2019-08-22 00:00:00.000000 UTC,222,6581.6900000000005
2019-08-23 00:00:00.000000 UTC,214,7278.75
2019-08-24 00:00:00.000000 UTC,58,1121.25
2019-08-26 00:00:00.000000 UTC,244,6336.8600000000006
2019-08-27 00:00:00.000000 UTC,275,7550.48
2019-08-28 00:00:00.000000 UTC,254,5860.33
2019-08-29 00:00:00.000000 UTC,202,5815.6400000000012
2019-08-30 00:00:00.000000 UTC,218,6050.91
2019-08-31 00:00:00.000000 UTC,58,1193.62
2019-09-02 00:00:00.000000 UTC,267,8671.49
2019-09-03 00:00:00.000000 UTC,334,9943.5899999999983
2019-09-04 00:00:00.000000 UTC,360,10921.109999999999
2019-09-05 00:00:00.000000 UTC,248,7552.8899999999994
2019-09-06 00:00:00.000000 UTC,282,8340.7
2019-09-07 00:00:00.000000 UTC,67,1581.51
2019-09-09 00:00:00.000000 UTC,380,11780.509999999998
2019-09-10 00:00:00.000000 UTC,368,10305.980000000003
2019-09-11 00:00:00.000000 UTC,312,8057.9399999999987
2019-09-12 00:00:00.000000 UTC,223,7183.49
2019-09-13 00:00:00.000000 UTC,263,8366.7400000000016
2019-09-14 00:00:00.000000 UTC,74,1821.0100000000002
2019-09-16 00:00:00.000000 UTC,241,6845.69
2019-09-17 00:00:00.000000 UTC,321,10953.980000000001
2019-09-18 00:00:00.000000 UTC,300,10740.570000000002
2019-09-19 00:00:00.000000 UTC,203,9394.2100000000009
2019-09-20 00:00:00.000000 UTC,417,12434.32
2019-09-21 00:00:00.000000 UTC,91,2845.54
2019-09-23 00:00:00.000000 UTC,221,6979.2399999999989
2019-09-24 00:00:00.000000 UTC,275,10279.699999999999
2019-09-25 00:00:00.000000 UTC,293,8803.33
2019-09-26 00:00:00.000000 UTC,246,7352.34
2019-09-27 00:00:00.000000 UTC,336,12097.299999999997
2019-09-28 00:00:00.000000 UTC,107,2790.73
2019-10-01 00:00:00.000000 UTC,402,12181.31
2019-10-02 00:00:00.000000 UTC,324,8721.6600000000017
2019-10-03 00:00:00.000000 UTC,252,8571.1099999999988
2019-10-04 00:00:00.000000 UTC,483,12611.89
2019-10-05 00:00:00.000000 UTC,90,2760.5699999999997
2019-10-07 00:00:00.000000 UTC,276,8793.8899999999976
2019-10-08 00:00:00.000000 UTC,233,6957.31
2019-10-09 00:00:00.000000 UTC,278,7750.6999999999989
2019-10-10 00:00:00.000000 UTC,289,13384.29
2019-10-11 00:00:00.000000 UTC,257,8139.3899999999994
2019-10-12 00:00:00.000000 UTC,82,1560.06
2019-10-14 00:00:00.000000 UTC,296,8865.1999999999989
2019-10-15 00:00:00.000000 UTC,357,10990.199999999999
2019-10-16 00:00:00.000000 UTC,239,10313.869999999999
2019-10-17 00:00:00.000000 UTC,331,9520.13
2019-10-18 00:00:00.000000 UTC,255,8854.28
2019-10-19 00:00:00.000000 UTC,64,1186.8899999999999
2019-10-21 00:00:00.000000 UTC,238,6472.3200000000015
2019-10-22 00:00:00.000000 UTC,271,7730.9199999999992
2019-10-23 00:00:00.000000 UTC,243,7589.82
2019-10-24 00:00:00.000000 UTC,230,8439.54
2019-10-25 00:00:00.000000 UTC,238,7920.26
2019-10-26 00:00:00.000000 UTC,94,2418.0600000000004
2019-10-28 00:00:00.000000 UTC,186,5347.5800000000008
2019-10-29 00:00:00.000000 UTC,236,8033.4600000000009
2019-10-30 00:00:00.000000 UTC,245,5953.94
2019-10-31 00:00:00.000000 UTC,240,8234.99
2019-11-03 00:00:00.000000 UTC,3,0.0
2019-11-04 00:00:00.000000 UTC,282,8051.66
2019-11-05 00:00:00.000000 UTC,259,7804.9400000000005
2019-11-06 00:00:00.000000 UTC,264,10451.264883720931
2019-11-07 00:00:00.000000 UTC,280,6139.5800000000008
2019-11-08 00:00:00.000000 UTC,342,9303.3900000000012
2019-11-09 00:00:00.000000 UTC,117,2566.5199999999995
2019-11-12 00:00:00.000000 UTC,214,6028.8799999999992
2019-11-13 00:00:00.000000 UTC,184,5449.6100000000006
2019-11-14 00:00:00.000000 UTC,263,6844.47
2019-11-15 00:00:00.000000 UTC,236,5755.16
2019-11-16 00:00:00.000000 UTC,60,1490.1000000000001
2019-11-18 00:00:00.000000 UTC,192,5131.03
2019-11-19 00:00:00.000000 UTC,210,5656.55
2019-11-20 00:00:00.000000 UTC,225,6115.74
2019-11-21 00:00:00.000000 UTC,178,5472.16
2019-11-22 00:00:00.000000 UTC,244,6397.2800000000016
2019-11-23 00:00:00.000000 UTC,141,3273.69
2019-11-25 00:00:00.000000 UTC,200,5949.49
2019-11-26 00:00:00.000000 UTC,264,8595.9599999999973
2019-11-27 00:00:00.000000 UTC,215,6917.37
2019-11-28 00:00:00.000000 UTC,196,5494.59
2019-11-29 00:00:00.000000 UTC,215,5643.01
2019-11-30 00:00:00.000000 UTC,67,1098.38
2019-12-01 00:00:00.000000 UTC,1,3400.0
2019-12-02 00:00:00.000000 UTC,213,5550.88
2019-12-03 00:00:00.000000 UTC,191,9812.12
2019-12-04 00:00:00.000000 UTC,365,11117.819999999998
2019-12-05 00:00:00.000000 UTC,253,8451.17
2019-12-06 00:00:00.000000 UTC,263,7918.6100000000006
2019-12-07 00:00:00.000000 UTC,82,1497.8899999999999
2019-12-09 00:00:00.000000 UTC,259,7000.5700000000006
2019-12-10 00:00:00.000000 UTC,223,6188.43
2019-12-11 00:00:00.000000 UTC,268,6209.19
2019-12-12 00:00:00.000000 UTC,167,4936.53
2019-12-13 00:00:00.000000 UTC,227,6713.880000000001
2019-12-14 00:00:00.000000 UTC,71,1531.95
2019-12-16 00:00:00.000000 UTC,168,4403.98
2019-12-17 00:00:00.000000 UTC,243,6819.58
2019-12-18 00:00:00.000000 UTC,163,4780.1799999999994
2019-12-19 00:00:00.000000 UTC,248,6737.0199999999986
2019-12-20 00:00:00.000000 UTC,274,7550.6100000000006
2019-12-21 00:00:00.000000 UTC,113,3234.8199999999997
2019-12-23 00:00:00.000000 UTC,261,9527.1299999999974
2019-12-24 00:00:00.000000 UTC,78,2289.3
2019-12-26 00:00:00.000000 UTC,264,12768.120000000003
2019-12-27 00:00:00.000000 UTC,195,4927.7599999999993
2019-12-28 00:00:00.000000 UTC,89,2441.05
2019-12-30 00:00:00.000000 UTC,192,6942.869999999999
2019-12-31 00:00:00.000000 UTC,137,3204.82
2020-01-01 00:00:00.000000 UTC,1,241.67
2020-01-02 00:00:00.000000 UTC,210,6452.18
2020-01-03 00:00:00.000000 UTC,231,6270.6600000000008
2020-01-04 00:00:00.000000 UTC,95,2286.98
2020-01-06 00:00:00.000000 UTC,272,7240.59
2020-01-07 00:00:00.000000 UTC,271,9077.0099999999984
2020-01-08 00:00:00.000000 UTC,241,11091.74
2020-01-09 00:00:00.000000 UTC,231,12879.470000000001
2020-01-10 00:00:00.000000 UTC,243,5726.6600000000008
2020-01-11 00:00:00.000000 UTC,100,2370.97
2020-01-13 00:00:00.000000 UTC,275,7876.510000000002
2020-01-14 00:00:00.000000 UTC,205,6848.0199999999977
2020-01-15 00:00:00.000000 UTC,190,5063.6099999999988
2020-01-16 00:00:00.000000 UTC,237,8058.7100000000009
2020-01-17 00:00:00.000000 UTC,228,7688.55
2020-01-18 00:00:00.000000 UTC,69,3918.62
2020-01-20 00:00:00.000000 UTC,253,8177.920000000001
2020-01-21 00:00:00.000000 UTC,281,7932.9
2020-01-22 00:00:00.000000 UTC,209,7145.5899999999992
2020-01-23 00:00:00.000000 UTC,262,7499.5400000000009
2020-01-24 00:00:00.000000 UTC,188,5070.87
2020-01-25 00:00:00.000000 UTC,54,1304.67
2020-01-27 00:00:00.000000 UTC,252,6844.04
2020-01-28 00:00:00.000000 UTC,208,6009.3700000000008
2020-01-29 00:00:00.000000 UTC,206,5173.07
2020-01-30 00:00:00.000000 UTC,256,8238.18
2020-01-31 00:00:00.000000 UTC,274,8182.51
2020-02-01 00:00:00.000000 UTC,77,2342.55
2020-02-03 00:00:00.000000 UTC,301,13908.820000000002
2020-02-04 00:00:00.000000 UTC,331,13684.619999999999
2020-02-05 00:00:00.000000 UTC,178,5575.0399999999991
2020-02-06 00:00:00.000000 UTC,225,7127.6799999999994
2020-02-07 00:00:00.000000 UTC,249,5860.5
2020-02-08 00:00:00.000000 UTC,97,2207.3199999999997
2020-02-10 00:00:00.000000 UTC,288,7961.3099999999977
2020-02-11 00:00:00.000000 UTC,192,5183.35
2020-02-12 00:00:00.000000 UTC,241,6655.01
2020-02-13 00:00:00.000000 UTC,285,6572.86
2020-02-14 00:00:00.000000 UTC,306,8402.380000000001
2020-02-15 00:00:00.000000 UTC,75,4836.29
2020-02-17 00:00:00.000000 UTC,245,7886.7999999999993
2020-02-18 00:00:00.000000 UTC,273,8396.1400000000012
2020-02-19 00:00:00.000000 UTC,210,7364.5500000000011
2020-02-20 00:00:00.000000 UTC,184,5164.1
2020-02-21 00:00:00.000000 UTC,191,4817.96
2020-02-22 00:00:00.000000 UTC,72,1666.1699999999998
2020-02-24 00:00:00.000000 UTC,295,8371.5600000000013
2020-02-25 00:00:00.000000 UTC,208,6416.92
2020-02-26 00:00:00.000000 UTC,151,7539.28
2020-02-27 00:00:00.000000 UTC,236,7122.92
2020-02-28 00:00:00.000000 UTC,279,8594.15
2020-02-29 00:00:00.000000 UTC,80,1795.1000000000001
2020-03-02 00:00:00.000000 UTC,288,9157.41
2020-03-03 00:00:00.000000 UTC,231,7374.78
2020-03-04 00:00:00.000000 UTC,222,5866.4599999999991
2020-03-05 00:00:00.000000 UTC,245,8488.2299999999977
2020-03-06 00:00:00.000000 UTC,226,5375.1100000000006
2020-03-07 00:00:00.000000 UTC,72,1544.17
2020-03-09 00:00:00.000000 UTC,326,7951.02
2020-03-10 00:00:00.000000 UTC,221,8403.75
2020-03-11 00:00:00.000000 UTC,195,5889.89
2020-03-12 00:00:00.000000 UTC,145,3438.5699999999997
2020-03-13 00:00:00.000000 UTC,292,7502.4699999999993
2020-03-14 00:00:00.000000 UTC,56,1165.3000000000002
2020-03-16 00:00:00.000000 UTC,300,9761.98
2020-03-17 00:00:00.000000 UTC,105,3292.99
2020-03-18 00:00:00.000000 UTC,64,2384.63
2020-03-19 00:00:00.000000 UTC,52,1468.32
2020-03-20 00:00:00.000000 UTC,56,2852.61
2020-03-21 00:00:00.000000 UTC,20,496.85
2020-03-23 00:00:00.000000 UTC,40,1152.87
2020-03-24 00:00:00.000000 UTC,61,2175.63
2020-03-25 00:00:00.000000 UTC,53,1798.14
2020-03-26 00:00:00.000000 UTC,113,4853.45
2020-03-27 00:00:00.000000 UTC,50,1411.56
2020-03-28 00:00:00.000000 UTC,18,595.24
2020-03-30 00:00:00.000000 UTC,14,336.89
2020-03-31 00:00:00.000000 UTC,57,2156.59
2020-04-01 00:00:00.000000 UTC,146,6600.27
2020-04-02 00:00:00.000000 UTC,62,1797.8200000000002
2020-04-03 00:00:00.000000 UTC,67,1933.12
2020-04-04 00:00:00.000000 UTC,67,2315.42
2020-04-06 00:00:00.000000 UTC,66,2491.39
2020-04-07 00:00:00.000000 UTC,77,2734.4900000000002
2020-04-08 00:00:00.000000 UTC,130,3173.28
2020-04-09 00:00:00.000000 UTC,155,4827.03
2020-04-10 00:00:00.000000 UTC,91,2093.5699999999997
2020-04-11 00:00:00.000000 UTC,89,2199.14
2020-04-14 00:00:00.000000 UTC,110,3987.6299999999997
2020-04-15 00:00:00.000000 UTC,103,3089.5599999999995
2020-04-16 00:00:00.000000 UTC,160,5176.56
2020-04-17 00:00:00.000000 UTC,100,2717.8599999999997
2020-04-18 00:00:00.000000 UTC,72,1552.96
2020-04-20 00:00:00.000000 UTC,95,2698.83
2020-04-21 00:00:00.000000 UTC,141,4435.06
2020-04-22 00:00:00.000000 UTC,173,5679.8300000000008
2020-04-23 00:00:00.000000 UTC,138,4699.67
2020-04-24 00:00:00.000000 UTC,143,3713.62
2020-04-25 00:00:00.000000 UTC,57,1625.48
2020-04-27 00:00:00.000000 UTC,104,2717.8299999999995
2020-04-28 00:00:00.000000 UTC,134,9229.8499999999985
2020-04-29 00:00:00.000000 UTC,166,4155.93
2020-04-30 00:00:00.000000 UTC,152,4946.85
2020-05-02 00:00:00.000000 UTC,66,2562.8700000000003
2020-05-04 00:00:00.000000 UTC,121,3112.33
2020-05-05 00:00:00.000000 UTC,172,4968.19
2020-05-06 00:00:00.000000 UTC,183,3485.33
2020-05-07 00:00:00.000000 UTC,169,4821.87
2020-05-09 00:00:00.000000 UTC,22,382.13
2020-05-11 00:00:00.000000 UTC,268,6880.630000000001
2020-05-12 00:00:00.000000 UTC,303,8731.59
2020-05-13 00:00:00.000000 UTC,285,8720.93
2020-05-14 00:00:00.000000 UTC,292,9990.19
2020-05-15 00:00:00.000000 UTC,259,6659.4800000000005
2020-05-16 00:00:00.000000 UTC,88,2552.05
2020-05-18 00:00:00.000000 UTC,281,8420.25
2020-05-19 00:00:00.000000 UTC,378,10139.22
2020-05-20 00:00:00.000000 UTC,341,9440.9499999999989
2020-05-22 00:00:00.000000 UTC,356,9216.4199999999983
2020-05-23 00:00:00.000000 UTC,91,1907.98
2020-05-25 00:00:00.000000 UTC,301,9061.78200195122
2020-05-26 00:00:00.000000 UTC,293,8543.68
2020-05-27 00:00:00.000000 UTC,320,13777.640000000001
2020-05-28 00:00:00.000000 UTC,307,11232.630000000001
2020-05-29 00:00:00.000000 UTC,243,6754.9400000000005
2020-05-30 00:00:00.000000 UTC,159,3650.36
2020-06-01 00:00:00.000000 UTC,1,108.4
2020-06-02 00:00:00.000000 UTC,368,11654.880000000003
2020-06-03 00:00:00.000000 UTC,358,8737.13
2020-06-04 00:00:00.000000 UTC,306,8941.77
2020-06-05 00:00:00.000000 UTC,295,6730.5900000000011
2020-06-06 00:00:00.000000 UTC,114,3398.78
2020-06-08 00:00:00.000000 UTC,325,8440.7899999999991
2020-06-09 00:00:00.000000 UTC,297,13477.89
2020-06-10 00:00:00.000000 UTC,280,7609.6
2020-06-11 00:00:00.000000 UTC,344,8656.96
2020-06-12 00:00:00.000000 UTC,342,8336.34
2020-06-13 00:00:00.000000 UTC,89,1782.9
2020-06-15 00:00:00.000000 UTC,282,7223.48
2020-06-16 00:00:00.000000 UTC,289,7101.0400000000009
2020-06-17 00:00:00.000000 UTC,332,9912.6500000000015
2020-06-18 00:00:00.000000 UTC,257,6112.7699999999986
2020-06-19 00:00:00.000000 UTC,238,6172.06
2020-06-20 00:00:00.000000 UTC,110,2427.89
2020-06-22 00:00:00.000000 UTC,330,9170.07
2020-06-23 00:00:00.000000 UTC,289,7327.7799999999988
2020-06-24 00:00:00.000000 UTC,426,11535.830000000002
2020-06-25 00:00:00.000000 UTC,315,7329.4299999999994
2020-06-26 00:00:00.000000 UTC,308,10000.410000000002
2020-06-27 00:00:00.000000 UTC,118,3160.3
2020-06-29 00:00:00.000000 UTC,473,14376.710000000001
2020-06-30 00:00:00.000000 UTC,328,9587.34
2020-07-01 00:00:00.000000 UTC,266,9056.4600000000009
2020-07-02 00:00:00.000000 UTC,373,8786.4300000000021
2020-07-03 00:00:00.000000 UTC,326,8518.34
2020-07-04 00:00:00.000000 UTC,120,3422.34
2020-07-05 00:00:00.000000 UTC,2,26.08
2020-07-06 00:00:00.000000 UTC,362,13825.560000000001
2020-07-07 00:00:00.000000 UTC,347,15415.589999999997
2020-07-08 00:00:00.000000 UTC,337,9026.1400000000012
2020-07-09 00:00:00.000000 UTC,412,9850.79
2020-07-10 00:00:00.000000 UTC,433,10325.499999999998
2020-07-11 00:00:00.000000 UTC,141,4159.7899999999991
2020-07-13 00:00:00.000000 UTC,399,9085.2500000000018
2020-07-15 00:00:00.000000 UTC,483,11637.830000000002
2020-07-16 00:00:00.000000 UTC,416,10917.650000000001
2020-07-17 00:00:00.000000 UTC,408,11751.75
2020-07-18 00:00:00.000000 UTC,148,3969.79
2020-07-20 00:00:00.000000 UTC,274,9067.5199999999986
2020-07-21 00:00:00.000000 UTC,250,6899.43
2020-07-22 00:00:00.000000 UTC,253,6408.5599999999995
2020-07-23 00:00:00.000000 UTC,258,6380.59
2020-07-24 00:00:00.000000 UTC,334,11178.9
2020-07-25 00:00:00.000000 UTC,62,2076.2599999999998
2020-07-27 00:00:00.000000 UTC,396,11103.66
2020-07-28 00:00:00.000000 UTC,398,12347.68
2020-07-29 00:00:00.000000 UTC,238,7569.89
2020-07-30 00:00:00.000000 UTC,295,8579.44
2020-07-31 00:00:00.000000 UTC,252,8746.13
2020-08-01 00:00:00.000000 UTC,146,5686.01
2020-08-03 00:00:00.000000 UTC,260,7948.6
2020-08-04 00:00:00.000000 UTC,237,8535.64
2020-08-05 00:00:00.000000 UTC,294,9684.86
2020-08-06 00:00:00.000000 UTC,296,9855.84
2020-08-07 00:00:00.000000 UTC,285,8199.73
2020-08-08 00:00:00.000000 UTC,106,2704.3599999999997
2020-08-10 00:00:00.000000 UTC,310,8269.03
2020-08-11 00:00:00.000000 UTC,251,7961.07
2020-08-12 00:00:00.000000 UTC,280,11056.89
2020-08-13 00:00:00.000000 UTC,326,9520.4199999999983
2020-08-14 00:00:00.000000 UTC,307,9172.14
2020-08-17 00:00:00.000000 UTC,306,8589.1
2020-08-18 00:00:00.000000 UTC,236,5695.4299999999994
2020-08-19 00:00:00.000000 UTC,332,9582.1499999999978
2020-08-20 00:00:00.000000 UTC,223,7633.9100000000017
2020-08-21 00:00:00.000000 UTC,254,6380.4399999999987
2020-08-22 00:00:00.000000 UTC,142,3140.8300000000004
2020-08-24 00:00:00.000000 UTC,256,7338.3256249999995
2020-08-25 00:00:00.000000 UTC,241,8595.630000000001
2020-08-26 00:00:00.000000 UTC,276,8141.369999999999
2020-08-27 00:00:00.000000 UTC,258,6800.96
2020-08-28 00:00:00.000000 UTC,371,9479.86
2020-08-29 00:00:00.000000 UTC,129,3597.4700000000003
2020-08-31 00:00:00.000000 UTC,229,6498.26
2020-09-01 00:00:00.000000 UTC,379,10699.16
2020-09-02 00:00:00.000000 UTC,364,11102.249999999998
2020-09-03 00:00:00.000000 UTC,284,8245.1700000000019
2020-09-04 00:00:00.000000 UTC,344,10910.76
2020-09-05 00:00:00.000000 UTC,110,2950.6
2020-09-07 00:00:00.000000 UTC,389,9776.58
2020-09-08 00:00:00.000000 UTC,348,9530.62
2020-09-09 00:00:00.000000 UTC,314,8462.65
2020-09-10 00:00:00.000000 UTC,268,8509.81
2020-09-11 00:00:00.000000 UTC,318,7345.94
2020-09-12 00:00:00.000000 UTC,84,2392.63
2020-09-14 00:00:00.000000 UTC,281,8434.5
2020-09-15 00:00:00.000000 UTC,290,8811.0300000000025
2020-09-16 00:00:00.000000 UTC,260,7851.1900000000005
2020-09-17 00:00:00.000000 UTC,253,6169.079999999999
2020-09-18 00:00:00.000000 UTC,255,7481.2000000000007
2020-09-19 00:00:00.000000 UTC,149,5613.0700000000006
2020-09-21 00:00:00.000000 UTC,264,6599.1200000000008
2020-09-22 00:00:00.000000 UTC,247,7454.7799999999979
2020-09-23 00:00:00.000000 UTC,227,6572.41
2020-09-24 00:00:00.000000 UTC,330,9102.3099999999977
2020-09-25 00:00:00.000000 UTC,222,6259.670000000001
2020-09-26 00:00:00.000000 UTC,63,1934.1299999999999
2020-09-28 00:00:00.000000 UTC,314,8290.62
2020-09-29 00:00:00.000000 UTC,289,7065.2400000000007
2020-09-30 00:00:00.000000 UTC,354,10083.480000000001
2020-10-01 00:00:00.000000 UTC,285,7400.0299999999988
2020-10-02 00:00:00.000000 UTC,245,10635.679999999997
2020-10-03 00:00:00.000000 UTC,117,3186.66
2020-10-05 00:00:00.000000 UTC,311,9487.84
2020-10-06 00:00:00.000000 UTC,331,9613.82
2020-10-07 00:00:00.000000 UTC,269,7451.7999999999993
2020-10-08 00:00:00.000000 UTC,359,11574.559999999998
2020-10-09 00:00:00.000000 UTC,254,9180.7200000000012
2020-10-10 00:00:00.000000 UTC,99,2528.0099999999998
2020-10-12 00:00:00.000000 UTC,295,9565.67
2020-10-13 00:00:00.000000 UTC,384,14821.869999999999
2020-10-14 00:00:00.000000 UTC,341,9135.3600000000024
2020-10-15 00:00:00.000000 UTC,221,6601.5999999999995
2020-10-16 00:00:00.000000 UTC,315,8837.67
2020-10-17 00:00:00.000000 UTC,104,3097.7000000000003
2020-10-19 00:00:00.000000 UTC,240,7400.2800000000007
2020-10-20 00:00:00.000000 UTC,268,8391.8100000000013
2020-10-21 00:00:00.000000 UTC,245,7555.2899999999991
2020-10-22 00:00:00.000000 UTC,310,8150.4899999999989
2020-10-23 00:00:00.000000 UTC,243,21934.61
2020-10-24 00:00:00.000000 UTC,103,2108.94
2020-10-26 00:00:00.000000 UTC,234,7414.630000000001
2020-10-27 00:00:00.000000 UTC,369,11062.710000000001
2020-10-28 00:00:00.000000 UTC,371,11673.93
2020-10-29 00:00:00.000000 UTC,275,7313.2799999999988
2020-10-30 00:00:00.000000 UTC,231,4965.91
2020-10-31 00:00:00.000000 UTC,81,1463.8500000000001
2020-11-02 00:00:00.000000 UTC,253,7852.6900000000005
2020-11-03 00:00:00.000000 UTC,295,10968.09
2020-11-04 00:00:00.000000 UTC,349,12049.72
2020-11-05 00:00:00.000000 UTC,252,6474.43
2020-11-06 00:00:00.000000 UTC,290,8301.38
2020-11-07 00:00:00.000000 UTC,110,3031.79
2020-11-09 00:00:00.000000 UTC,275,7957.65
2020-11-10 00:00:00.000000 UTC,278,10576.46
2020-11-12 00:00:00.000000 UTC,339,8437.2699999999986
2020-11-13 00:00:00.000000 UTC,267,9348.3200000000015
2020-11-14 00:00:00.000000 UTC,90,2312.5299999999997
2020-11-16 00:00:00.000000 UTC,246,7309.7699999999995
2020-11-17 00:00:00.000000 UTC,217,6823.0200000000013
2020-11-18 00:00:00.000000 UTC,199,7198.01
2020-11-19 00:00:00.000000 UTC,194,4726.18
2020-11-20 00:00:00.000000 UTC,218,6526.0700000000015
2020-11-21 00:00:00.000000 UTC,60,2181.33
2020-11-23 00:00:00.000000 UTC,225,6087.23
2020-11-24 00:00:00.000000 UTC,263,10292.69
2020-11-25 00:00:00.000000 UTC,174,4891.64
2020-11-26 00:00:00.000000 UTC,217,11926.2
2020-11-27 00:00:00.000000 UTC,272,14799.009999999998
2020-11-28 00:00:00.000000 UTC,98,2907.84
2020-11-30 00:00:00.000000 UTC,280,9297.7899999999991
2020-12-01 00:00:00.000000 UTC,222,8172.2699999999995
2020-12-02 00:00:00.000000 UTC,265,11310.13
2020-12-08 00:00:00.000000 UTC,240,8065.5499999999984
2020-12-09 00:00:00.000000 UTC,825,29854.03
2020-12-10 00:00:00.000000 UTC,271,12523.77
2020-12-11 00:00:00.000000 UTC,315,9721.4799999999977
2020-12-12 00:00:00.000000 UTC,104,3214.17
2020-12-14 00:00:00.000000 UTC,265,7920.090000000002
2020-12-15 00:00:00.000000 UTC,194,6117.6100000000006
2020-12-16 00:00:00.000000 UTC,234,6911.85
2020-12-17 00:00:00.000000 UTC,211,6337.9000000000005
2020-12-18 00:00:00.000000 UTC,300,9821.79
2020-12-19 00:00:00.000000 UTC,135,3168.49
2020-12-21 00:00:00.000000 UTC,289,9118.06
2020-12-22 00:00:00.000000 UTC,430,14744.32
2020-12-23 00:00:00.000000 UTC,209,5932.6100000000006
2020-12-24 00:00:00.000000 UTC,132,4130.38
2020-12-29 00:00:00.000000 UTC,50,1253.43
2020-12-30 00:00:00.000000 UTC,5,153.41
2020-12-31 00:00:00.000000 UTC,6,145.82999999999998
2021-01-01 00:00:00.000000 UTC,1,325.0
2021-01-04 00:00:00.000000 UTC,309,12325.300000000001
2021-01-05 00:00:00.000000 UTC,429,11226.84
2021-01-06 00:00:00.000000 UTC,231,5757.35
2021-01-07 00:00:00.000000 UTC,259,19931.98
2021-01-08 00:00:00.000000 UTC,331,10066.84
2021-01-09 00:00:00.000000 UTC,88,2413.39
2021-01-11 00:00:00.000000 UTC,325,10156.019999999999
2021-01-12 00:00:00.000000 UTC,216,7035.91
2021-01-13 00:00:00.000000 UTC,318,9157.260000000002
2021-01-14 00:00:00.000000 UTC,209,5654.8600000000006
2021-01-15 00:00:00.000000 UTC,259,8152.5399999999991
2021-01-16 00:00:00.000000 UTC,79,3043.36
2021-01-18 00:00:00.000000 UTC,217,6704.57
2021-01-19 00:00:00.000000 UTC,249,8282.6
2021-01-20 00:00:00.000000 UTC,273,8726.47
2021-01-21 00:00:00.000000 UTC,188,4867.4
2021-01-22 00:00:00.000000 UTC,242,8258.2400000000016
2021-01-23 00:00:00.000000 UTC,115,2663.87
2021-01-25 00:00:00.000000 UTC,250,7084.94
2021-01-26 00:00:00.000000 UTC,254,7597.5899999999983
2021-01-27 00:00:00.000000 UTC,210,6576.1900000000005
2021-01-28 00:00:00.000000 UTC,222,6452.28925373134
2021-01-29 00:00:00.000000 UTC,341,10542.15
2021-01-30 00:00:00.000000 UTC,169,5118.5
2021-02-01 00:00:00.000000 UTC,323,9537.85
2021-02-02 00:00:00.000000 UTC,264,8777.590000000002
2021-02-03 00:00:00.000000 UTC,306,7999.9100000000008
2021-02-04 00:00:00.000000 UTC,374,11528.850000000004
2021-02-05 00:00:00.000000 UTC,242,8140.5800000000008
2021-02-06 00:00:00.000000 UTC,117,3211.43
2021-02-08 00:00:00.000000 UTC,224,8520.0500000000011
2021-02-09 00:00:00.000000 UTC,260,7086.7221386604015
2021-02-10 00:00:00.000000 UTC,221,6454.5199999999995
2021-02-11 00:00:00.000000 UTC,261,7989.24
2021-02-12 00:00:00.000000 UTC,333,11283.789999999999
2021-02-13 00:00:00.000000 UTC,102,2786.6499999999996
2021-02-15 00:00:00.000000 UTC,293,9328.41
2021-02-16 00:00:00.000000 UTC,252,8374.63
2021-02-17 00:00:00.000000 UTC,204,5269.34
